,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,timeseries
20367,Agency_16,SKU_03,137.898,2016-09-01,615784543,904326556,24.73105417,1590.669287,1289.179993,301.489294,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,18.953612574528826,57
20385,Agency_36,SKU_03,5.4144,2016-09-01,615784543,904326556,30.10206667,1526.642703,1305.430103,221.2126,13110,94238,0,0,0,0,0,1,0,0,0,0,0,0,14.490135744617646,233
20384,Agency_59,SKU_04,1020.93,2016-09-01,615784543,904326556,24.73105417,2076.642032,1766.7504079999999,309.89162400000004,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,14.92272713470725,8
20383,Agency_32,SKU_01,1868.076,2016-09-01,615784543,904326556,27.1291,1584.446118,1359.764915,224.68120299999998,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,14.180425604097444,144
20382,Agency_32,SKU_03,1148.10675,2016-09-01,615784543,904326556,27.1291,1576.377254,1331.915532,244.461722,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,15.50781840956454,146
20381,Agency_48,SKU_04,2677.2825,2016-09-01,615784543,904326556,27.07323,2216.0015510000003,1796.67902,419.322531,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,18.922483642250842,151
20380,Agency_01,SKU_03,25.2108,2016-09-01,615784543,904326556,28.144625,1503.287341,1279.977063,223.31027799999998,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,14.854796678554615,251
20379,Agency_51,SKU_04,3606.77175,2016-09-01,615784543,904326556,27.07323,2243.199007,1876.533077,366.66593,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,16.345671019637713,261
20378,Agency_50,SKU_04,2688.65625,2016-09-01,615784543,904326556,28.7470597,2208.2596670000003,1853.1206510000002,355.139016,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,16.082303241197586,302
20366,Agency_39,SKU_03,278.1648,2016-09-01,615784543,904326556,24.73105417,1546.015071,1467.242908,78.772163,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,5.095174327702269,341
20377,Agency_41,SKU_05,2840.6745,2016-09-01,615784543,904326556,31.12042169,1724.5535899999998,1568.730179,155.82341100000002,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,9.035579520610899,285
20375,Agency_41,SKU_02,5545.476,2016-09-01,615784543,904326556,31.12042169,1610.9415060000001,1184.314709,426.62679699999995,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,26.483071881320058,286
20374,Agency_34,SKU_03,4.1454,2016-09-01,615784543,904326556,36.306999999999995,1575.2279640000002,1282.8940519999999,292.333912,12271,97222,0,0,0,0,0,1,0,0,0,0,0,0,18.558197205798205,110
20373,Agency_24,SKU_02,102.816,2016-09-01,615784543,904326556,29.75163855,1618.332386,1508.164772,110.16761399999999,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,6.807477558568737,86
20372,Agency_37,SKU_04,0.0,2016-09-01,615784543,904326556,34.1485,0.0,0.0,0.0,32769,96761,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5
20371,Agency_59,SKU_03,698.9652,2016-09-01,615784543,904326556,24.73105417,1589.782568,1290.296239,299.486329,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,18.838194293246268,9
20370,Agency_05,SKU_05,313.749,2016-09-01,615784543,904326556,28.7470597,1710.1389530000001,1562.355544,147.783409,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,8.641602411356804,22
20369,Agency_24,SKU_01,0.43200000000000005,2016-09-01,615784543,904326556,29.75163855,1506.333334,1395.604166,110.72916799999999,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,7.350907365633589,82
20368,Agency_41,SKU_01,6268.86,2016-09-01,615784543,904326556,31.12042169,1609.873077,1028.372424,581.500653,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,36.120900542273006,282
20376,Agency_24,SKU_05,590.6277,2016-09-01,615784543,904326556,29.75163855,1728.930652,1558.69056,170.240092,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,9.846554099961669,85
20386,Agency_60,SKU_04,1839.681,2016-09-01,615784543,904326556,24.73105417,2083.681821,1804.376966,279.304855,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,13.404390832855473,186
20344,Agency_50,SKU_01,1608.0120000000002,2016-09-01,615784543,904326556,28.7470597,1581.244633,1283.920038,297.32459500000004,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,18.80320026357364,301
20342,Agency_07,SKU_04,1261.76925,2016-09-01,615784543,904326556,29.378220000000002,2266.8112920000003,1844.6033120000002,422.20797999999996,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,18.625634232988457,296
20319,Agency_16,SKU_07,4.8675,2016-09-01,615784543,904326556,24.73105417,1516.004931,1323.6628660000001,192.342065,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,12.687430038444909,60
20318,Agency_07,SKU_01,10613.3775,2016-09-01,615784543,904326556,29.378220000000002,1627.550389,1274.558641,352.991748,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,21.688529607792066,295
20317,Agency_16,SKU_01,8647.3425,2016-09-01,615784543,904326556,24.73105417,1561.267047,1268.403986,292.86306099999996,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,18.7580376824542,55
20316,Agency_33,SKU_18,13.4514,2016-09-01,615784543,904326556,32.69483333,1485.789008,1379.2954730000001,106.49353500000001,39719,91375,0,0,0,0,0,1,0,0,0,0,0,0,7.167473606723574,294
20315,Agency_33,SKU_03,0.0846,2016-09-01,615784543,904326556,32.69483333,1500.638298,750.319149,750.319149,39719,91375,0,0,0,0,0,1,0,0,0,0,0,0,50.0,293
20314,Agency_25,SKU_02,72.252,2016-09-01,615784543,904326556,29.75163855,1443.875,1336.328125,107.546875,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,7.448489308284997,230
20313,Agency_15,SKU_04,88.7571,2016-09-01,615784543,904326556,24.73105417,2250.417125,1828.441386,421.975739,200260,104564,0,0,0,0,0,1,0,0,0,0,0,0,18.751001061636515,92
20312,Agency_15,SKU_02,527.148,2016-09-01,615784543,904326556,24.73105417,1582.232181,1281.586348,300.645833,200260,104564,0,0,0,0,0,1,0,0,0,0,0,0,19.00137265631813,95
20320,Agency_07,SKU_03,949.635,2016-09-01,615784543,904326556,29.378220000000002,1584.3648039999998,1244.201064,340.16374,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,21.470038916618098,297
20311,Agency_25,SKU_01,7.992000000000001,2016-09-01,615784543,904326556,29.75163855,1584.4375,157.32047869999997,1427.117021,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,90.07089399234745,226
20309,Agency_15,SKU_05,150.9957,2016-09-01,615784543,904326556,24.73105417,1687.9798,1590.3043400000001,97.67546,200260,104564,0,0,0,0,0,1,0,0,0,0,0,0,5.786530146865501,94
20308,Agency_49,SKU_03,11899.8375,2016-09-01,615784543,904326556,27.07323,1587.626025,1283.81824,303.807785,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,19.135979142191246,207
20307,Agency_49,SKU_04,2343.3405,2016-09-01,615784543,904326556,27.07323,2244.417614,1741.6463449999999,502.771269,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,22.400967888679208,206
20306,Agency_49,SKU_34,48.675,2016-09-01,615784543,904326556,27.07323,1488.6214949999999,1380.358567,108.262928,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,7.2726968113543204,210
20305,Agency_25,SKU_05,421.5483,2016-09-01,615784543,904326556,29.75163855,1711.1474920000003,1494.33129,216.816202,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,12.670807339148995,229
20303,Agency_49,SKU_23,3.06,2016-09-01,615784543,904326556,27.07323,4252.400735,3476.960294,775.440441,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,18.23535666847259,211
20301,Agency_15,SKU_03,106.2612,2016-09-01,615784543,904326556,24.73105417,1596.704874,1357.8927210000002,238.81215299999997,200260,104564,0,0,0,0,0,1,0,0,0,0,0,0,14.956561910012681,93
20300,Agency_25,SKU_03,12.267000000000001,2016-09-01,615784543,904326556,29.75163855,1468.085107,1353.909575,114.175532,53598,95032,0,0,0,0,0,1,0,0,0,0,0,0,7.777173915571913,228
20310,Agency_33,SKU_04,1.3419,2016-09-01,615784543,904326556,32.69483333,2174.371227,1912.4446679999999,261.926559,39719,91375,0,0,0,0,0,1,0,0,0,0,0,0,12.046082828339411,292
20343,Agency_23,SKU_21,0.0,2016-09-01,615784543,904326556,29.75163855,0.0,0.0,0.0,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,0.0,333
20321,Agency_22,SKU_04,51.2478,2016-09-01,615784543,904326556,29.75163855,2275.474155,779.7148913,1495.759264,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,65.7339596986106,1
20323,Agency_07,SKU_02,1160.46,2016-09-01,615784543,904326556,29.378220000000002,1619.4304710000001,1281.323817,338.106654,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,20.878121046544145,299
20341,Agency_23,SKU_04,26.9658,2016-09-01,615784543,904326556,29.75163855,2269.517759,30.98285365,2238.534905,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,98.63482654510483,329
20340,Agency_16,SKU_04,448.7697,2016-09-01,615784543,904326556,24.73105417,2167.104169,1668.729567,498.374602,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,22.997261005223045,56
20339,Agency_39,SKU_04,892.93875,2016-09-01,615784543,904326556,24.73105417,2203.978029,1634.307373,569.670656,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,25.847383617452568,340
20338,Agency_34,SKU_22,3.3228,2016-09-01,615784543,904326556,36.306999999999995,1869.7690949999999,1787.18987,82.579225,12271,97222,0,0,0,0,0,1,0,0,0,0,0,0,4.416546685942523,111
20337,Agency_35,SKU_04,0.1917,2016-09-01,615784543,904326556,30.10206667,2170.246479,1888.0985920000003,282.147887,14138,93105,0,0,0,0,0,1,0,0,0,0,0,0,13.000730088962401,88
20336,Agency_23,SKU_05,636.1245,2016-09-01,615784543,904326556,29.75163855,1709.3280690000001,1495.9143550000001,213.41371400000003,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,12.485240128587627,331
20335,Agency_22,SKU_03,98.3898,2016-09-01,615784543,904326556,29.75163855,1551.8689550000001,1423.745165,128.12378999999999,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,8.256095953668972,2
20334,Agency_01,SKU_05,18.9144,2016-09-01,615784543,904326556,28.144625,1832.4581269999999,1740.035687,92.42244000000001,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,5.0436317555211465,252
20322,Agency_16,SKU_02,5781.024,2016-09-01,615784543,904326556,24.73105417,1554.397974,1261.9201369999998,292.477837,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,18.816148881573362,59
20333,Agency_01,SKU_02,25.596,2016-09-01,615784543,904326556,28.144625,1517.793512,1326.012131,191.781381,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,12.635538331382723,253
20331,Agency_50,SKU_17,14.91,2016-09-01,615784543,904326556,28.7470597,2601.432472,2506.646723,94.785749,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,3.64359828748997,306
20330,Agency_01,SKU_01,75.384,2016-09-01,615784543,904326556,28.144625,1570.018624,1359.734867,210.28375699999998,153733,120207,0,0,0,0,0,1,0,0,0,0,0,0,13.393710990781212,249
20329,Agency_16,SKU_20,6.54975,2016-09-01,615784543,904326556,24.73105417,1912.515974,1778.008588,134.507386,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,7.033007192022543,61
20328,Agency_07,SKU_05,70.0344,2016-09-01,615784543,904326556,29.378220000000002,1717.818311,1600.257899,117.56041200000001,1868030,175785,0,0,0,0,0,1,0,0,0,0,0,0,6.843588244880457,298
20327,Agency_15,SKU_01,1347.516,2016-09-01,615784543,904326556,24.73105417,1581.718257,1277.025713,304.692544,200260,104564,0,0,0,0,0,1,0,0,0,0,0,0,19.26338920674164,91
20326,Agency_16,SKU_05,1322.15475,2016-09-01,615784543,904326556,24.73105417,1666.642417,1511.699765,154.942652,1232242,246911,0,0,0,0,0,1,0,0,0,0,0,0,9.296694385043965,58
20325,Agency_39,SKU_05,5655.72525,2016-09-01,615784543,904326556,24.73105417,1738.281653,1454.539733,283.74192,1448423,131411,0,0,0,0,0,1,0,0,0,0,0,0,16.32312689432729,342
20324,Agency_11,SKU_03,168.354,2016-09-01,615784543,904326556,29.378220000000002,1587.248624,1361.30553,225.943094,135561,100461,0,0,0,0,0,1,0,0,0,0,0,0,14.234889895862967,16
20332,Agency_23,SKU_03,16.5816,2016-09-01,615784543,904326556,29.75163855,1468.085107,1356.234802,111.850305,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,7.618788888102249,330
20476,Agency_42,SKU_01,356.4,2016-09-01,615784543,904326556,31.12042169,1618.588843,1578.073864,40.514979,175794,110057,0,0,0,0,0,1,0,0,0,0,0,0,2.5031050458068678,345
20387,Agency_18,SKU_01,0.10800000000000001,2016-09-01,615784543,904326556,30.63251765,0.0,0.0,0.0,60189,135477,0,0,0,0,0,1,0,0,0,0,0,0,0.0,139
20389,Agency_37,SKU_18,2.5380000000000003,2016-09-01,615784543,904326556,34.1485,1448.50532,1268.175532,180.32978799999998,32769,96761,0,0,0,0,0,1,0,0,0,0,0,0,12.449370085848216,6
20452,Agency_02,SKU_02,7128.432,2016-09-01,615784543,904326556,30.92944681,1527.172727,1276.74639,250.42633700000002,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,16.398036225538227,66
20451,Agency_38,SKU_21,0.0,2016-09-01,615784543,904326556,24.73105417,0.0,0.0,0.0,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,0.0,273
20450,Agency_21,SKU_01,52.70399999999999,2016-09-01,615784543,904326556,29.75163855,1584.4375,51.25862069,1533.1788789999998,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,96.76486948838308,179
20449,Agency_19,SKU_04,136.8738,2016-09-01,615784543,904326556,30.52041176,2354.180475,1732.499852,621.6806230000001,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,26.407517588472057,160
20448,Agency_02,SKU_01,5539.968000000001,2016-09-01,615784543,904326556,30.92944681,1525.8830990000001,1267.198203,258.684896,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,16.95312676112156,62
20447,Agency_47,SKU_04,32.589,2016-09-01,615784543,904326556,33.03239623,2264.321605,1606.102027,658.2195780000001,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,29.069173590294834,323
20446,Agency_05,SKU_23,2.16,2016-09-01,615784543,904326556,28.7470597,4252.425,3913.8112020000003,338.613798,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,7.962839979541085,25
20445,Agency_40,SKU_04,0.0,2016-09-01,615784543,904326556,28.7470597,0.0,0.0,0.0,143299,137912,0,0,0,0,0,1,0,0,0,0,0,0,0.0,313
20453,Agency_13,SKU_01,7705.8,2016-09-01,615784543,904326556,24.73105417,1565.0804369999998,1260.6628289999999,304.41760800000003,1520066,110666,0,0,0,0,0,1,0,0,0,0,0,0,19.45060463368376,275
20444,Agency_46,SKU_03,2793.2385,2016-09-01,615784543,904326556,27.07323,1593.52466,1316.4631470000002,277.061513,1709754,212229,0,0,0,0,0,1,0,0,0,0,0,0,17.386710099610255,318
20442,Agency_19,SKU_05,126.4581,2016-09-01,615784543,904326556,30.52041176,1809.2587839999999,1632.307112,176.951672,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,9.780340632575864,162
20441,Agency_38,SKU_04,1003.29375,2016-09-01,615784543,904326556,24.73105417,2194.564573,1682.7683710000001,511.79620199999994,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,23.321081926533036,268
20440,Agency_59,SKU_02,5495.04,2016-09-01,615784543,904326556,24.73105417,1492.409412,1270.430951,221.97846099999998,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,14.87383148452028,11
20439,Agency_19,SKU_02,69.012,2016-09-01,615784543,904326556,30.52041176,1596.829324,1287.492078,309.337246,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,19.371966768816677,163
20438,Agency_19,SKU_01,39.635999999999996,2016-09-01,615784543,904326556,30.52041176,1597.354053,1283.2406330000001,314.11342,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,19.664608444825475,159
20437,Agency_59,SKU_07,10.1775,2016-09-01,615784543,904326556,24.73105417,1531.2355929999999,1437.3849380000001,93.850655,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,6.129080033734562,12
20436,Agency_48,SKU_28,0.0,2016-09-01,615784543,904326556,27.07323,0.0,0.0,0.0,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,0.0,158
20435,Agency_59,SKU_01,8610.6225,2016-09-01,615784543,904326556,24.73105417,1570.612751,1287.5123839999999,283.100367,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,18.02483564581732,7
20443,Agency_02,SKU_04,3262.8615,2016-09-01,615784543,904326556,30.92944681,2249.3608280000003,1851.4014550000002,397.95937299999997,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,17.692109155908174,63
20434,Agency_05,SKU_14,8.732999999999999,2016-09-01,615784543,904326556,28.7470597,2677.1555120000003,2481.64149,195.514022,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,7.303050611876445,24
20454,Agency_17,SKU_01,122.04,2016-09-01,615784543,904326556,24.73105417,1580.125,1422.114584,158.010416,147910,123013,0,0,0,0,0,1,0,0,0,0,0,0,9.999868111700023,255
20456,Agency_02,SKU_05,1213.7805,2016-09-01,615784543,904326556,30.92944681,1699.2414379999998,1525.435551,173.805887,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,10.228439768074914,65
20474,Agency_20,SKU_02,12251.52,2016-09-01,615784543,904326556,24.73105417,1581.639817,1361.8463869999998,219.79342999999997,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,13.896553920657903,105
20473,Agency_19,SKU_08,2.4282,2016-09-01,615784543,904326556,30.52041176,1602.592661,1453.585063,149.007598,48146,122042,0,0,0,0,0,1,0,0,0,0,0,0,9.297908422157688,164
20472,Agency_02,SKU_03,19024.425,2016-09-01,615784543,904326556,30.92944681,1527.645211,1248.715175,278.930036,3137874,240809,0,0,0,0,0,1,0,0,0,0,0,0,18.25882305600341,64
20471,Agency_47,SKU_03,224.5284,2016-09-01,615784543,904326556,33.03239623,1589.344531,1288.165925,301.178606,32183,128574,0,0,0,0,0,1,0,0,0,0,0,0,18.94986267140589,324
20470,Agency_17,SKU_05,572.544,2016-09-01,615784543,904326556,24.73105417,1656.405983,1569.356313,87.04966999999999,147910,123013,0,0,0,0,0,1,0,0,0,0,0,0,5.2553341930303805,258
20469,Agency_13,SKU_05,1262.025,2016-09-01,615784543,904326556,24.73105417,1676.222182,1515.2651119999998,160.95707,1520066,110666,0,0,0,0,0,1,0,0,0,0,0,0,9.602370838927365,278
20468,Agency_30,SKU_05,291.3201,2016-09-01,615784543,904326556,30.52041176,1676.269845,1608.9162820000001,67.353563,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,4.018062079974957,122
20467,Agency_38,SKU_03,2108.655,2016-09-01,615784543,904326556,24.73105417,1552.421307,1300.9384400000001,251.482867,1515841,173884,0,0,0,0,0,1,0,0,0,0,0,0,16.19939547763499,269
20455,Agency_30,SKU_01,1204.848,2016-09-01,615784543,904326556,30.52041176,1453.463327,1372.323038,81.140289,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,5.582548076219882,119
20466,Agency_17,SKU_02,1173.312,2016-09-01,615784543,904326556,24.73105417,1559.28125,1431.316559,127.96469099999999,147910,123013,0,0,0,0,0,1,0,0,0,0,0,0,8.206645914584042,259
20464,Agency_20,SKU_07,4.8675,2016-09-01,615784543,904326556,24.73105417,1367.8793779999999,1360.283051,7.5963270000000005,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,0.5553360275894152,108
20463,Agency_13,SKU_02,6005.016,2016-09-01,615784543,904326556,24.73105417,1568.970359,1268.984326,299.986033,1520066,110666,0,0,0,0,0,1,0,0,0,0,0,0,19.119929913220243,279
20462,Agency_30,SKU_02,249.804,2016-09-01,615784543,904326556,30.52041176,1501.232758,1409.351652,91.881106,1094349,247220,0,0,0,0,0,1,0,0,0,0,0,0,6.120377104107929,124
20461,Agency_05,SKU_26,0.0,2016-09-01,615784543,904326556,28.7470597,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0.0,27
20460,Agency_20,SKU_01,3924.828,2016-09-01,615784543,904326556,24.73105417,1581.2380759999999,203.1273005,1378.110776,1825752,102317,0,0,0,0,0,1,0,0,0,0,0,0,87.15390787237786,101
20459,Agency_21,SKU_05,325.6344,2016-09-01,615784543,904326556,29.75163855,1714.4090780000001,1545.505492,168.90358600000002,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,9.852000212052074,182
20458,Agency_13,SKU_07,14.6025,2016-09-01,615784543,904326556,24.73105417,1498.801849,1335.746995,163.054854,1520066,110666,0,0,0,0,0,1,0,0,0,0,0,0,10.879013400523235,280
20457,Agency_21,SKU_02,76.248,2016-09-01,615784543,904326556,29.75163855,1584.4375,1441.84375,142.59375,26635,130092,0,0,0,0,0,1,0,0,0,0,0,0,8.99964498441876,183
20465,Agency_05,SKU_21,0.0,2016-09-01,615784543,904326556,28.7470597,0.0,0.0,0.0,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26
20388,Agency_51,SKU_01,4886.1359999999995,2016-09-01,615784543,904326556,27.07323,1598.8039119999999,1323.674043,275.129869,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,17.208481098587654,260
20433,Agency_60,SKU_23,3.6,2016-09-01,615784543,904326556,24.73105417,4252.425,4204.584375,47.840625,2180611,211936,0,0,0,0,0,1,0,0,0,0,0,0,1.1250198416197816,190
20431,Agency_49,SKU_05,2256.4365,2016-09-01,615784543,904326556,27.07323,1706.421843,1591.5825300000001,114.83931299999999,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,6.729831399608964,208
20408,Agency_51,SKU_05,1199.5305,2016-09-01,615784543,904326556,27.07323,1676.122206,1508.4531650000001,167.669041,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,10.003389991481324,263
20407,Agency_23,SKU_02,42.876000000000005,2016-09-01,615784543,904326556,29.75163855,1372.717857,1257.3089289999998,115.408928,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,8.407330567711846,332
20406,Agency_22,SKU_05,302.0553,2016-09-01,615784543,904326556,29.75163855,1729.6686350000002,1537.34309,192.325545,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,11.119213305269884,3
20405,Agency_51,SKU_03,4846.22625,2016-09-01,615784543,904326556,27.07323,1591.3663199999999,1354.227983,237.138337,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,14.901555601604038,262
20404,Agency_51,SKU_02,6383.448,2016-09-01,615784543,904326556,27.07323,1602.124121,1335.3129900000001,266.811131,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,16.65358679160664,264
20403,Agency_23,SKU_01,32.4,2016-09-01,615784543,904326556,29.75163855,1482.1875,1384.25,97.9375,49101,90240,0,0,0,0,0,1,0,0,0,0,0,0,6.607632300231921,328
20402,Agency_05,SKU_04,6279.5805,2016-09-01,615784543,904326556,28.7470597,2255.632109,1770.6163760000002,485.015733,3044268,182944,0,0,0,0,0,1,0,0,0,0,0,0,21.50243078491307,20
20401,Agency_22,SKU_02,146.988,2016-09-01,615784543,904326556,29.75163855,1574.970834,1469.647222,105.32361200000001,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,6.687337297066417,4
20409,Agency_48,SKU_03,11552.13,2016-09-01,615784543,904326556,27.07323,1587.799622,1287.820477,299.979145,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,18.89275830801275,152
20400,Agency_50,SKU_03,706.6638,2016-09-01,615784543,904326556,28.7470597,1583.293001,1289.392368,293.900633,2057678,144594,0,0,0,0,0,1,0,0,0,0,0,0,18.562618088652815,303
20398,Agency_59,SKU_17,7.667999999999999,2016-09-01,615784543,904326556,24.73105417,2775.248413,2534.3955079999996,240.852905,1219986,218902,0,0,0,0,0,1,0,0,0,0,0,0,8.678607070696126,13
20397,Agency_32,SKU_14,8.094,2016-09-01,615784543,904326556,27.1291,2727.116925,2690.991258,36.125667,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,1.3246834658546958,149
20396,Agency_22,SKU_01,75.492,2016-09-01,615784543,904326556,29.75163855,1593.670139,1238.730903,354.939236,48151,132110,0,0,0,0,0,1,0,0,0,0,0,0,22.271813176013833,0
20395,Agency_18,SKU_02,53.028,2016-09-01,615784543,904326556,30.63251765,1477.9375,1339.996459,137.94104099999998,60189,135477,0,0,0,0,0,1,0,0,0,0,0,0,9.33334738444623,143
20394,Agency_41,SKU_04,1062.465,2016-09-01,615784543,904326556,31.12042169,2261.924663,1455.4003050000001,806.524358,1573238,125229,0,0,0,0,0,1,0,0,0,0,0,0,35.65655263382219,283
20393,Agency_51,SKU_07,2.655,2016-09-01,615784543,904326556,27.07323,1491.927575,1478.252933,13.674642,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,0.9165754577597375,265
20392,Agency_32,SKU_05,3349.191,2016-09-01,615784543,904326556,27.1291,1723.006505,1651.915937,71.090568,1199179,126063,0,0,0,0,0,1,0,0,0,0,0,0,4.1259605111009146,147
20390,Agency_24,SKU_04,42.9408,2016-09-01,615784543,904326556,29.75163855,2275.010193,1430.178836,844.831357,42122,93027,0,0,0,0,0,1,0,0,0,0,0,0,37.135277881368154,83
20399,Agency_18,SKU_05,471.3903,2016-09-01,615784543,904326556,30.63251765,1689.048064,1438.999135,250.04892900000002,60189,135477,0,0,0,0,0,1,0,0,0,0,0,0,14.804133424589153,142
20432,Agency_48,SKU_17,7.8384,2016-09-01,615784543,904326556,27.07323,2657.093444,2605.7175260000004,51.375918,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,1.9335382470651263,157
20410,Agency_46,SKU_01,4337.1720000000005,2016-09-01,615784543,904326556,27.07323,1565.148997,1299.5907630000002,265.55823399999997,1709754,212229,0,0,0,0,0,1,0,0,0,0,0,0,16.966961900049697,316
20412,Agency_18,SKU_04,146.6505,2016-09-01,615784543,904326556,30.63251765,2092.055029,1690.358891,401.69613799999996,60189,135477,0,0,0,0,0,1,0,0,0,0,0,0,19.201031159873946,140
20430,Agency_51,SKU_17,7.3698,2016-09-01,615784543,904326556,27.07323,2755.091387,2622.228181,132.86320600000002,1750152,238870,0,0,0,0,0,1,0,0,0,0,0,0,4.822460940022532,266
20429,Agency_49,SKU_02,2987.28,2016-09-01,615784543,904326556,27.07323,1608.859613,1294.0151210000001,314.844492,1880416,154532,0,0,0,0,0,1,0,0,0,0,0,0,19.569419821094108,209
20428,Agency_48,SKU_23,2.97,2016-09-01,615784543,904326556,27.07323,4252.3954539999995,4252.3954539999995,0.0,1739969,210213,0,0,0,0,0,1,0,0,0,0,0,0,0.0,155
20427,Agency_46,SKU_04,3641.91675,2016-09-01,615784543,904326556,27.07323,2201.925326,1736.8635579999998,465.061768,1709754,212229,0,0,0,0,0,1,0,0,0,0,0,0,21.12068754142664,317
